PlayerID	SessionID	PlayTime	PlayTime-Active	PlayTime-Idle	PlayerAttributes	QuitLevel	QuitLevel-EventName	QuitLevel-NodeID	QuitType	QuitType-BetweenLevels	QuitType-OnFail	QuitType-OnCheckpoint	QuitType-Other	SkillSequenceCount	SkillSequenceCount-Event Sequence	SnippetReceivedCount	SnippetReceivedCount-Bad	SnippetReceivedCount-Good	SnippetReceivedCount-Great	TopAttribute	TopAttribute-Names	TotalFails	WorstAttribute	WorstAttribute-Names	lvl1_AttributeView	lvl2_AttributeView	lvl3_AttributeView	lvl4_AttributeView	lvl5_AttributeView	lvl6_AttributeView	lvl1_EditorNoteOpen	lvl2_EditorNoteOpen	lvl3_EditorNoteOpen	lvl4_EditorNoteOpen	lvl5_EditorNoteOpen	lvl6_EditorNoteOpen	lvl1_FailureAttributes	lvl2_FailureAttributes	lvl3_FailureAttributes	lvl4_FailureAttributes	lvl5_FailureAttributes	lvl6_FailureAttributes	lvl1_FailureCount	lvl1_FailureCount-OutOfTime	lvl1_FailureCount-LowAttribute	lvl2_FailureCount	lvl2_FailureCount-OutOfTime	lvl2_FailureCount-LowAttribute	lvl3_FailureCount	lvl3_FailureCount-OutOfTime	lvl3_FailureCount-LowAttribute	lvl4_FailureCount	lvl4_FailureCount-OutOfTime	lvl4_FailureCount-LowAttribute	lvl5_FailureCount	lvl5_FailureCount-OutOfTime	lvl5_FailureCount-LowAttribute	lvl6_FailureCount	lvl6_FailureCount-OutOfTime	lvl6_FailureCount-LowAttribute	lvl1_FinalAttributes	lvl2_FinalAttributes	lvl3_FinalAttributes	lvl4_FinalAttributes	lvl5_FinalAttributes	lvl6_FinalAttributes	lvl1_LevelCompleted	lvl2_LevelCompleted	lvl3_LevelCompleted	lvl4_LevelCompleted	lvl5_LevelCompleted	lvl6_LevelCompleted	lvl1_SnippetsCollected	lvl1_SnippetsCollected-Qualities	lvl1_SnippetsCollected-Types	lvl2_SnippetsCollected	lvl2_SnippetsCollected-Qualities	lvl2_SnippetsCollected-Types	lvl3_SnippetsCollected	lvl3_SnippetsCollected-Qualities	lvl3_SnippetsCollected-Types	lvl4_SnippetsCollected	lvl4_SnippetsCollected-Qualities	lvl4_SnippetsCollected-Types	lvl5_SnippetsCollected	lvl5_SnippetsCollected-Qualities	lvl5_SnippetsCollected-Types	lvl6_SnippetsCollected	lvl6_SnippetsCollected-Qualities	lvl6_SnippetsCollected-Types	lvl1_SnippetsSubmitted	lvl2_SnippetsSubmitted	lvl3_SnippetsSubmitted	lvl4_SnippetsSubmitted	lvl5_SnippetsSubmitted	lvl6_SnippetsSubmitted	lvl1_StoryAlignment	lvl2_StoryAlignment	lvl3_StoryAlignment	lvl4_StoryAlignment	lvl5_StoryAlignment	lvl6_StoryAlignment	lvl1_StoryAlignmentSequence	lvl2_StoryAlignmentSequence	lvl3_StoryAlignmentSequence	lvl4_StoryAlignmentSequence	lvl5_StoryAlignmentSequence	lvl6_StoryAlignmentSequence	lvl1_StoryScore	lvl2_StoryScore	lvl3_StoryScore	lvl4_StoryScore	lvl5_StoryScore	lvl6_StoryScore	lvl1_StoryScoreSequence	lvl2_StoryScoreSequence	lvl3_StoryScoreSequence	lvl4_StoryScoreSequence	lvl5_StoryScoreSequence	lvl6_StoryScoreSequence	ContinuesOnFail	GameComplete	lvl1_LevelTime	lvl1_LevelTime-Total Time	lvl1_LevelTime-Idle Time	lvl2_LevelTime	lvl2_LevelTime-Total Time	lvl2_LevelTime-Idle Time	lvl3_LevelTime	lvl3_LevelTime-Total Time	lvl3_LevelTime-Idle Time	lvl4_LevelTime	lvl4_LevelTime-Total Time	lvl4_LevelTime-Idle Time	lvl5_LevelTime	lvl5_LevelTime-Total Time	lvl5_LevelTime-Idle Time	lvl6_LevelTime	lvl6_LevelTime-Total Time	lvl6_LevelTime-Idle Time
"PowderyWindow"	"23100119510103154"	"0:00:32.744000"	"0:00:32.744000"	"0:00:00"	[0, 0, 0, 0, 0, 0]	0	"display_text_dialog"	"CallYourEditor"	"Other"	false	false	false	true	0	[]	0	0	0	0	0	[]	0	0	[]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PowerfulPolyp"	"23100214081520846"	"0:15:49.910000"	"0:15:49.910000"	"0:00:00"	"[1,3,3,2,1,2]"	1	"display_text_dialog"	"Non-BookwormAnswer"	"Other"	false	false	false	true	4	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 20:10:42", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 20:11:48", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-10-02 20:22:14", "index": 2}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 20:22:46", "index": 3}]	6	1	2	3	3	["resourceful", "tech"]	0	1	["endurance", "trust"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 1, "resourceful": 3, "tech": 3, "social": 2, "trust": 1, "research": 2}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	["@676696FE", "@CAAE645C"]	["Great", "Great"]	["Photo", "Photo"]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	691.374	691.374	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PreciseGnat"	"23092913102046471"	"0:03:45.863000"	"0:03:45.863000"	"0:00:00"	"[1,3,2,1,2,1]"	0	"display_text_dialog"	"ArriveAtWork"	"Other"	false	false	false	true	2	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 17:12:39", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":0}", "time": "2023-09-29 17:13:36", "index": 1}]	1	0	1	0	3	["resourceful"]	0	1	["endurance", "social", "research"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PreciseTenor"	"23100113250618280"	"0:06:12.410000"	"0:06:12.410000"	"0:00:00"	"[1,1,2,1,3,3]"	0	"display_text_dialog"	"Office1-CityHall"	"Other"	false	false	false	true	2	[{"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-10-01 20:27:24", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-10-01 20:28:52", "index": 1}]	4	0	2	2	3	["trust", "research"]	0	1	["endurance", "resourceful", "social"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PresentPost"	"23093016405059194"	"0:08:55.291000"	"0:08:55.291000"	"0:00:00"	"[2,2,2,3,2,1]"	1	"text_click"	"EjectWastedTooMuchTime"	"OnFail"	false	true	false	false	5	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-30 23:42:57", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-09-30 23:43:40", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":2,\"Social\":0,\"Trust\":-1}", "time": "2023-09-30 23:48:27", "index": 2}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-30 23:49:10", "index": 3}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-30 23:49:38", "index": 4}]	8	1	5	2	3	["social"]	1	1	["research"]	1	0	0	0	0	0	0	0	0	0	0	0	[{"endurance": 2, "resourceful": 2, "tech": 2, "social": 3, "trust": 2, "research": 1}]	[]	[]	[]	[]	[]	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 2, "resourceful": 2, "tech": 2, "social": 3, "trust": 2, "research": 1}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	["@C22C685F"]	["Good"]	["Fact"]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	389.343	389.343	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PresentPost"	"23093016501992662"	"0:04:10.061000"	"0:04:10.061000"	"0:00:00"	"[1,2,1,3,2,0]"	2	"display_text_dialog"	"Level2Story3TheScienceStory"	"BetweenLevels"	true	false	false	false	1	[{"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":2,\"Social\":0,\"Trust\":-1}", "time": "2023-09-30 23:50:51", "index": 0}]	4	0	2	2	3	["social"]	0	0	["research"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 1, "resourceful": 2, "tech": 1, "social": 3, "trust": 2, "research": 0}	{"endurance": 1, "resourceful": 2, "tech": 1, "social": 3, "trust": 2, "research": 0}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	true	false	false	false	false	false	["@CAAE645C", "@932A76D4", "@B7A5E498", "@8228E43A"]	["Great", "Great", "Good", "Good"]	["Photo", "Photo", "Observation", "Photo"]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	["@CAAE645C", "@932A76D4", "@B7A5E498", "@8228E43A"]	[]	[]	[]	[]	[]	-0.049	0	0	0	0	0	[0, 0, 0, 0]	[]	[]	[]	[]	[]	2	0	0	0	0	0	[0, 0, 0, 0]	[]	[]	[]	[]	[]	0	false	236.728	236.728	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PresentPost"	"23093016544948305"	"0:06:49.374000"	"0:06:49.374000"	"0:00:00"	"[1,2,1,3,3,1]"	3	"text_click"	"CheckSquawkerMessages"	"Other"	false	false	false	true	2	[{"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":0}", "time": "2023-09-30 23:55:38", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-30 23:55:56", "index": 1}]	8	3	3	2	3	["social", "trust"]	0	1	["endurance", "tech", "research"]	0	2	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": 1, "resourceful": 2, "tech": 1, "social": 3, "trust": 3, "research": 1}	{"endurance": 1, "resourceful": 2, "tech": 1, "social": 3, "trust": 3, "research": 1}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	true	false	false	false	false	[]	[]	[]	["@11F1B0E8", "@620E6928", "@03C9AFF9", "@EE30D857", "@97862C39", "@EB9ACCCF", "@D632286E", "@07CEC29F"]	["Good", "Good", "Bad", "Great", "Great", "Good", "Bad", "Bad"]	["Fact", "Quote", "Quote", "Quote", "Photo", "Fact", "Observation", "Graph"]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	["@11F1B0E8", "@620E6928", "@03C9AFF9", "@EE30D857", "@97862C39", "@EB9ACCCF", "@D632286E", "@07CEC29F"]	[]	[]	[]	[]	0	0.55	0	0	0	0	[]	[0, 0, 0, 0, 0]	[]	[]	[]	[]	0	1	0	0	0	0	[]	[0, 0, 0, 0, 0]	[]	[]	[]	[]	0	false	391.408	391.408	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PreviousWindow"	"23100117294805181"	"0:06:33.994000"	"0:05:18.831000"	"0:01:15.163000"	"[2,2,1,1,2,1]"	0	"display_text_dialog"	"Office1-Online"	"Other"	false	false	false	true	3	[{"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-01 21:34:06", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-10-01 21:35:08", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-10-01 21:35:43", "index": 2}]	1	1	0	0	2	["endurance", "resourceful", "trust"]	0	1	["tech", "social", "research"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	-75.163	0	"0:01:15.163000"	-75.163	0	"0:01:15.163000"	-75.163	0	"0:01:15.163000"	-75.163	0	"0:01:15.163000"	-75.163	0	"0:01:15.163000"	-75.163	0	"0:01:15.163000"
"PriorGraph"	"23100211560664669"	"0:01:04.614000"	"0:01:04.614000"	"0:00:00"	[0, 0, 0, 0, 0, 0]	0	"display_choices"	"None"	"Other"	false	false	false	true	0	[]	0	0	0	0	0	[]	0	0	[]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"PristineSport"	"23100209094068921"	"0:06:58.017000"	"0:06:58.017000"	"0:00:00"	"[2,2,1,1,2,2]"	0	"editor_notes_open"	"None"	"Other"	false	false	false	true	4	[{"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 14:12:08", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-10-02 14:13:04", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-10-02 14:13:51", "index": 2}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-10-02 14:15:48", "index": 3}]	2	2	0	0	2	["endurance", "resourceful", "trust", "research"]	0	1	["tech", "social"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"ProbableThread"	"23100209354741433"	"0:00:03.678000"	"0:00:03.678000"	"0:00:00"	[0, 0, 0, 0, 0, 0]	0	"display_text_dialog"	"START"	"Other"	false	false	false	true	0	[]	0	0	0	0	0	[]	0	0	[]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
"ProofBucket"	"23092913590474491"	"0:19:11.813000"	"0:19:11.813000"	"0:00:00"	"[1,4,1,2,2,2]"	2	"open_impact_map"	"None"	"BetweenLevels"	true	false	false	false	5	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 18:01:25", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-29 18:02:19", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-09-29 18:03:02", "index": 2}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-29 18:05:01", "index": 3}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 18:13:02", "index": 4}]	9	1	4	4	4	["resourceful"]	0	1	["endurance", "tech"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 1, "resourceful": 3, "tech": 1, "social": 2, "trust": 2, "research": 2}	{"endurance": 1, "resourceful": 4, "tech": 1, "social": 2, "trust": 2, "research": 2}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	true	false	false	false	false	false	["@1A0B319F", "@932A76D4"]	["Good", "Great"]	["Fact", "Photo"]	["@EB9ACCCF", "@39AE4E5F", "@620E6928", "@0A378E92", "@97862C39"]	["Good", "Good", "Good", "Bad", "Great"]	["Fact", "Quote", "Quote", "Quote", "Photo"]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	["@1A0B319F", "@932A76D4"]	["@EB9ACCCF", "@39AE4E5F", "@620E6928", "@0A378E92", "@97862C39"]	[]	[]	[]	[]	0.204	0.397	0	0	0	0	[0, 0]	[0, 0, 0, 0]	[]	[]	[]	[]	1	1	0	0	0	0	[0, 0]	[0, 0, 0, 0]	[]	[]	[]	[]	0	false	770.9739999999999	770.9739999999999	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"	0.0	0	"0:00:00"
